transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3
1-11-2002-488,11,1,مبايعات,Sales,بيع,Sell,25/03/2002,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,369,البرشاء الثالثه,Al Barsha Third,,,null,,,,,برج العرب,Burj Al Arab,مدينة دبي للإنترنت,Dubai Internet City,مول الإمارات,Mall of the Emirates,,,0,1393.55,780000,559.72,null,null,1,1,0
1-11-2006-1701,11,1,مبايعات,Sales,بيع,Sell,11/10/2006,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,230,ابو هيل,Abu Hail,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو هيل,Abu Hail Metro Station,,,,,0,232.26,1000000,4305.52,null,null,10,1,0
2-13-2007-830,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,28/05/2007,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,750000,538.19,null,null,1,1,0
2-13-2023-2479,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,03/03/2023,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,311,محيصنه الثالثه,Muhaisanah Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,919.74,990000,1076.39,null,null,1,1,0
1-11-2005-2379,11,1,مبايعات,Sales,بيع,Sell,27/12/2005,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,,,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1197.98,1366870,1140.98,null,null,1,1,0
1-11-2002-1039,11,1,مبايعات,Sales,بيع,Sell,19/06/2002,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,364,الوصل,Al Wasl,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو الخليج التجاري,Business Bay Metro Station,مول دبي,Dubai Mall,,,0,2062.45,8250000,4000.1,null,null,1,1,0
1-11-2007-1991,11,1,مبايعات,Sales,بيع,Sell,16/07/2007,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,318,جميرا الثالثه,Jumeirah Third,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو الخليج التجاري,Business Bay Metro Station,مول دبي,Dubai Mall,,,0,557.42,4400000,7893.51,null,null,1,1,0
2-14-2011-254,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,23/05/2011,4,فيلا,Villa,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,318,جميرا الثالثه,Jumeirah Third,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول دبي,Dubai Mall,,,0,1347.84,2850000,2114.49,null,null,1,1,0
2-13-2000-576,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,24/07/2000,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,1,1,0
2-13-2015-1639,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,05/03/2015,2,مبنى,Building,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,354,الورقاء الثانيه,Al Warqa Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1111.58,750000,674.72,null,null,1,1,0
2-13-2000-646,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,31/07/2000,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,1,1,0
3-9-2022-4055,9,3,هبات,Gifts,هبه,Grant,09/12/2022,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,315,المناره,Al Manara,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,246.79,1948039,7893.51,null,null,1,3,0
2-13-2001-615,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,30/07/2001,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,264,ند الحمر,Nad Al Hamar,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,500000,358.8,null,null,1,1,0
2-14-2005-287,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,12/12/2005,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,339,المرر,Al Mararr,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطات مترو نخلة ديرة,Palm Deira Metro Stations,مول دبي,Dubai Mall,,,0,218.88,8000000,36549.71,null,null,1,1,0
2-13-2000-751,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,21/08/2000,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,303,ام سقيم الاولى,Um Suqaim First,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1374.04,500000,363.89,null,null,1,1,0
3-9-2014-23,9,3,هبات,Gifts,هبه,Grant,14/01/2014,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,312,محيصنه الاولى,Muhaisanah First,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1858.06,3600000,1937.5,null,null,1,3,0
2-13-2024-4724,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,06/03/2024,2,مبنى,Building,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,1000000,717.59,null,null,1,1,0
1-11-2014-11438,11,1,مبايعات,Sales,بيع,Sell,28/04/2014,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,null,,,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,2568.27,11292000,4396.73,null,null,1,2,0
1-11-2007-540,11,1,مبايعات,Sales,بيع,Sell,26/02/2007,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,314,الصفا الثانيه,Al Saffa Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,9000000,6458.33,null,null,1,1,0
1-11-2015-1847,11,1,مبايعات,Sales,بيع,Sell,28/01/2015,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,339,المرر,Al Mararr,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطات مترو نخلة ديرة,Palm Deira Metro Stations,مول دبي,Dubai Mall,,,0,408.4,20500000,50195.89,null,null,28,1,0
2-13-2008-2980,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,23/12/2008,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1173.83,750000,638.93,null,null,1,1,0
2-13-2004-978,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,18/10/2004,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,362,نايف,Naif,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو ميدان بني ياس,Baniyas Square Metro Station,مول دبي,Dubai Mall,,,0,222.04,3500000,15762.93,null,null,1,1,0
1-11-2001-300053,11,1,مبايعات,Sales,بيع,Sell,10/07/2001,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,362,نايف,Naif,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو ميدان بني ياس,Baniyas Square Metro Station,مول دبي,Dubai Mall,,,0,84.6,1092756,12916.74,null,null,3,7,0
1-11-2020-12374,11,1,مبايعات,Sales,بيع,Sell,18/12/2020,2,مبنى,Building,null,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,238,الضغايه,Al Dhagaya,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطات مترو نخلة ديرة,Palm Deira Metro Stations,مول دبي,Dubai Mall,,,0,235.79,1275000,5407.35,null,null,1,1,0
2-14-2024-1060,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,30/08/2024,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,303,ام سقيم الاولى,Um Suqaim First,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1495.74,16800000,11231.9,null,null,1,1,0
2-13-2007-1838,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,26/09/2007,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1374.96,750000,545.47,null,null,1,1,0
1-11-2002-1115,11,1,مبايعات,Sales,بيع,Sell,01/07/2002,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,394,المزهر الثانيه,Al Mizhar Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1858.06,840000,452.08,null,null,1,1,0
2-13-2009-409,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,03/03/2009,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,357,القصيص الثانيه,Al Qusais Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو القصيص,Al Qusais Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1337.15,750000,560.89,null,null,1,1,0
1-11-2004-936,11,1,مبايعات,Sales,بيع,Sell,03/05/2004,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,315,المناره,Al Manara,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1374.96,1924000,1399.31,null,null,1,1,0
3-9-2007-94,9,3,هبات,Gifts,هبه,Grant,29/05/2007,2,مبنى,Building,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,278,منخول,Mankhool,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو الفهيدي,Al Fahidi Metro Station,مول دبي,Dubai Mall,,,0,1328.51,45000000,33872.53,null,null,1,1,0
1-11-2015-18914,11,1,مبايعات,Sales,بيع,Sell,29/12/2015,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,267,الرفاعه,Al Raffa,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو الفهيدي,Al Fahidi Metro Station,مول دبي,Dubai Mall,,,0,14.84,240000,16172.51,null,null,2,1,0
3-9-2003-137,9,3,هبات,Gifts,هبه,Grant,08/10/2003,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,394,المزهر الثانيه,Al Mizhar Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1858.06,1700000,914.93,null,null,1,1,0
3-9-2023-3091,9,3,هبات,Gifts,هبه,Grant,29/05/2023,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,354,الورقاء الثانيه,Al Warqa Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1113.44,4000000,3592.47,null,null,1,1,0
1-11-2004-1513,11,1,مبايعات,Sales,بيع,Sell,07/07/2004,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,394,المزهر الثانيه,Al Mizhar Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1858.06,1000000,538.2,null,null,1,1,0
2-14-2003-59,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,21/04/2003,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,298,الورقاء الثالثه,Al Warqa Third,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1185.26,630000,531.53,null,null,1,1,0
1-11-2002-1205,11,1,مبايعات,Sales,بيع,Sell,23/07/2002,1,أرض,Land,null,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,,,,,0,218.97,450000,2055.08,null,null,1,1,0
2-13-2024-28057,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,20/11/2024,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,300,الراشديه,Al Rashidiya,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,891.85,1740000,1951,null,null,3,1,0
3-9-2020-1962,9,3,هبات,Gifts,هبه,Grant,28/09/2020,2,مبنى,Building,null,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,370,ام سقيم الثالثه,Um Suqaim Third,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,754.67,17000000,22526.4,null,null,1,2,0
1-11-2006-373,11,1,مبايعات,Sales,بيع,Sell,20/03/2006,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,300,الراشديه,Al Rashidiya,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,334.45,1500000,4484.98,null,null,1,1,0
1-11-2003-1571,11,1,مبايعات,Sales,بيع,Sell,21/10/2003,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,276,البدع,Al Bada,,,null,,,,,برج خليفة,Burj Khalifa,المركز المالي,Financial Centre,مول دبي,Dubai Mall,,,0,710.71,1200000,1688.45,null,null,1,1,0
2-14-2003-50,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,08/04/2003,2,مبنى,Building,null,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,235,عيال ناصر,Eyal Nasser,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطات مترو نخلة ديرة,Palm Deira Metro Stations,مول دبي,Dubai Mall,,,0,391.59,14500000,37028.52,null,null,1,1,0
